dur,trnspt,srvs,flag_n,flag_arst,flag_uc,flag_sign,flag_synrst,flag_a,flag_othr,src_pkts,dst_pkts,urg_bits,push_pkts,no_lnkd,arp,src_ttl,dst_ttl,pkts_dirctn,src_byts,dst_byts,src_avg_byts,dst_avg_byts,strt_t,end_t,dst_host_count,host_dst _count,rtt_first_ack,rtt_avg,avg_t_sent,avg_t_got,repeated,fst_src_sqc,fst_dst_sqc,src_re,dst_re,src_fast_re,dst_fast_re,ovrlp_count,long_frag_count,dns_ratio,avg_rr,http_rqsts_count,http_redirct_count,http_clnt_error_count,http_srv_error_count,Class name,Class binary
0.000473,17,389,0,0,0,0,0,0,0,1,1,0,0,144,0,127,128,2,197,200,197,200,45153.53057,45153.53104,0,1791,0,0,45153.53057,45153.53104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
24.676213,6,445,0,0,0,0,1,0,0,20,15,0,22,124,0,127,128,2,5448,2965,272.4,197.6666667,52045.69076,52070.36697,2,1791,0.000187,0.0016602,52051.94275,52051.532,0,565815961,198280607,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000391,17,53,0,0,0,0,0,0,0,1,1,0,0,91,0,127,128,2,71,87,71,87,45887.15504,45887.15543,0,1616,0,0,45887.15504,45887.15543,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
86247.4397,256,0,0,0,0,0,0,0,0,200,0,0,0,0,1,0,0,1,8400,0,42,0,46.081336,86293.52104,1,0,0,0,431.2371985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000693,17,389,0,0,0,0,0,0,0,1,1,0,0,168,0,128,128,2,196,200,196,200,37900.0313,37900.03199,2,1791,0,0,37900.0313,37900.03199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
15.7535,6,139,1,0,0,0,0,0,0,13,11,0,18,239,0,128,128,2,1691,1745,130.0769231,158.6363636,74765.62309,74781.37659,0,239,0.000286,0.008672875,74770.4875,74769.92173,0,3318622682,639838579,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
24.493565,6,445,0,0,0,0,0,1,0,19,15,0,22,124,0,127,128,2,5393,2964,283.8421053,197.6,76110.14615,76134.63971,2,1791,0.00024,0.001097559,76116.6128,76115.8762,0,4025777881,2856167547,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
14.540143,6,445,0,0,0,0,1,0,0,12,9,0,14,123,0,127,128,2,4213,1683,351.0833333,187,27994.82298,28009.36312,0,1791,0.00019,0.010036857,27998.47743,27998.05708,0,1012957846,887633455,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
85696.70779,256,0,0,0,0,0,0,0,0,349,0,0,0,0,1,0,0,1,14658,0,42,0,549.646665,86246.35446,1,0,0,0,245.549306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.409971,17,5355,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,128,0,64,0,14155.20464,14155.61462,0,0,0,0,14155.40963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000435,17,389,0,0,0,0,0,0,0,1,1,0,0,144,0,127,128,2,197,200,197,200,57889.60885,57889.60929,0,1616,0,0,57889.60885,57889.60929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
92.736921,6,49155,0,0,0,0,0,1,0,11,9,0,10,26,0,127,128,2,3317,1580,301.5454545,175.5555556,8622.921099,8715.65802,2,1791,0.000247,0.00141795,8639.789362,8643.535493,0,3888065622,4020070357,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
1.968534,6,443,0,0,0,0,0,1,0,14,34,0,10,41,0,128,54,2,2108,40343,150.5714286,1186.558824,38.840143,40.640287,10,41,0.196609,0.021491792,57487.83161,57489.80014,0,3569953173,1426254819,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
4.570411,6,445,0,0,0,0,1,0,0,66,33,0,32,21,0,128,128,2,9317,462,847.0000001,46.2,1926.984164,1931.554575,1,23,0.000474,0.000555,1927.004742,1928.513857,0,1376259195,493315379,0,0,0,0,0,0,0,0,0,0,0,0,Metasploit exploits,0
15.011777,6,445,0,0,1,0,0,0,0,11,9,0,14,122,0,128,128,2,4159,1683,378.0909091,187,73536.38074,73551.39252,0,1664,0.000589,0.010531,73540.49653,73539.72165,0,975807920,2200400888,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,82,0,82,0,54535.00626,54535.00626,1665,0,0,0,54535.00626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
52614,256,0,0,0,0,0,0,0,0,105187,0,0,0,0,2,0,0,1,4417854,0,42,0,5205,57819,1,0,0,0,1.999230488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
97.076025,6,80,0,0,0,0,1,0,0,3,2,0,0,2002,0,128,127,2,174,120,58,60,1375.854871,1472.930896,0,2003,0.001357,0.0016182,1408.212358,1424.393562,0,875140955,2874180452,0,0,0,0,0,0,0,0,0,0,0,0,TCP flood,0
85682.40638,256,0,0,0,0,0,0,0,0,120,0,0,0,0,1,0,0,1,5040,0,42,0,603.543648,86285.95003,1,0,0,0,714.0200532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
62747.81512,256,0,0,0,0,0,0,0,0,89,0,0,0,0,2,0,0,1,3738,0,42,0,99.251267,62847.06639,1,0,0,0,705.0316306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000515,17,389,0,0,0,0,0,0,0,1,1,0,0,135,0,128,128,2,196,200,196,200,25705.52951,25705.53002,0,1664,0,0,25705.52951,25705.53002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,84,0,84,0,21535.91171,21535.91171,1792,0,0,0,21535.91171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000453,17,389,0,0,0,0,0,0,0,1,1,0,0,144,0,127,128,2,197,200,197,200,86071.21629,86071.21674,0,1616,0,0,86071.21629,86071.21674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000553,17,389,0,0,0,0,0,0,0,1,1,0,0,135,0,128,128,2,196,200,196,200,10946.97297,10946.97352,0,1664,0,0,10946.97297,10946.97352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
5660,256,0,0,0,0,0,0,0,0,11315,0,0,0,0,2,0,0,1,475230,0,42,0,77898,83558,1,0,0,0,1.999230493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
0.000576,17,53,0,0,0,0,0,0,0,1,1,0,0,192,0,128,128,2,77,93,77,93,16045.70687,16045.70744,2,1791,0,0,16045.70687,16045.70744,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
0.899669,17,53,0,0,0,0,0,0,0,1,1,0,0,317,0,128,64,2,80,96,80,96,25.173156,25.202785,10,317,0,0,51004.12996,51005.02963,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,87,0,87,0,70714.48345,70714.48345,1617,0,0,0,70714.48345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
11.045222,6,445,0,0,1,0,0,0,0,10,8,0,12,125,0,128,128,2,3946,1377,394.6,172.125,46637.76948,46648.8147,2,1791,0.000324,0.011393111,46641.10448,46640.53293,0,908357502,3815531362,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000597,17,53,0,0,0,0,0,0,0,1,1,0,0,94,0,127,128,2,71,87,71,87,81995.72261,81995.72321,0,1791,0,0,81995.72261,81995.72321,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,72,0,72,0,48442.97483,48442.97483,1792,0,0,0,48442.97483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
1022.43346,17,80,0,0,0,0,0,0,0,10756,0,0,0,1002,0,128,0,1,474877,0,94.00454466,0,542,1564.43346,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
59830.90823,1,53,0,0,0,0,0,0,0,6,0,0,0,0,0,128,0,1,708,0,118,0,12869.60971,72700.51794,0,0,0,0,42785.11107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
13.273439,6,445,0,0,1,0,0,0,0,12,9,0,14,123,0,127,128,2,4213,1683,351.0833333,187,81314.65318,81327.92662,0,1664,0.000201,0.011175095,81317.99265,81317.60528,0,3250188871,3394332792,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
8940,256,0,0,0,0,0,0,0,0,17873,0,0,0,0,2,0,0,1,750666,0,42,0,41671,50611,1,0,0,0,1.999230488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
11.041803,6,443,0,0,0,0,0,1,0,9,8,0,4,3,0,128,57,2,1108,6914,123.1111111,864.25,29.768179,39.938972,10,3,0.05826,0.012691529,57395.12899,57406.17079,0,2146055226,2919759099,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,6,569,0,0,0,1,0,0,0,1,0,0,0,0,0,128,0,1,66,0,66,0,62.251189,62.251189,0,0,0,0,62.251189,0,0,2520484556,0,0,0,0,0,0,0,0,0,0,0,0,0,Port scanning,0
0.000702,17,389,0,0,0,0,0,0,0,1,1,0,0,168,0,128,128,2,196,200,196,200,18869.76543,18869.76613,2,1791,0,0,18869.76543,18869.76613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
5559.790875,17,80,0,0,0,0,0,0,0,58489,0,0,0,1712,0,128,0,1,2582289,0,511.1781157,0,3078,8637.790875,0,0,0,0,3078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,84,0,84,0,3010.665725,3010.665725,1617,0,0,0,3010.665725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
8.754512,6,445,0,0,0,0,1,0,0,44,22,0,21,21,0,128,128,2,6211,308,564.6363637,30.8,2797.230592,2805.985104,1,23,0.000519,0.000651,2797.25117,2798.760285,0,398818047,459135195,0,0,0,0,0,0,0,0,0,0,0,0,Metasploit exploits,0
0.00039,17,53,0,0,0,0,0,0,0,1,1,0,0,159,0,128,128,2,77,93,77,93,18756.71262,18756.71301,0,1616,0,0,18756.71262,18756.71301,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,82,0,82,0,1000.007574,1000.007574,1665,0,0,0,1000.007574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.41672,17,5355,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,132,0,66,0,21207.42731,21207.84403,0,0,0,0,21207.63567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,84,0,84,0,40398.7288,40398.7288,1617,0,0,0,40398.7288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.01264,6,88,0,0,0,0,1,0,0,4,4,0,2,68,0,128,128,2,1532,1544,383,386,62847.86257,62847.87521,0,1616,0.001013,0.00157325,62847.86593,62847.87193,0,3829095134,4209675376,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
13.178439,6,135,1,0,0,0,0,0,0,7,6,0,5,28,0,127,128,2,730,788,104.2857143,131.3333333,78003.82365,78017.00209,1,1616,0.000401,0.001829538,78007.59278,78008.22087,0,3525616621,707208468,0,1,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,93,0,93,0,54520.49049,54520.49049,1665,0,0,0,54520.49049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,84,0,84,0,51.002289,51.002289,1665,0,0,0,51.002289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,82,0,82,0,3319.22307,3319.22307,1792,0,0,0,3319.22307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.491861,17,53,0,0,0,0,0,0,0,2,2,0,0,317,0,128,64,2,140,284,70,142,48.352562,48.405463,10,317,0,0,51427.56104,51428.0529,0,0,0,0,0,0,0,0,0,1,4.5,0,0,0,0,Normal,1
0.000801,17,389,0,0,0,0,0,0,0,1,1,0,0,144,0,127,128,2,195,198,195,198,13529.97211,13529.97291,0,1616,0,0,13529.97211,13529.97291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
12.488501,6,445,0,0,1,0,0,0,0,15,13,0,18,126,0,127,128,2,4661,2459,310.7333333,189.1538462,52266.8146,52279.3031,1,1616,0.000427,0.000328071,52270.14801,52269.70043,0,1779929226,413674196,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
6.600058,1,53,0,0,0,0,0,0,0,3,0,0,0,0,0,128,0,1,375,0,125,0,40252.50586,40259.10592,0,0,0,0,40255.69801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,6,191,0,0,0,1,0,0,0,1,0,0,0,0,0,128,0,1,66,0,66,0,20.973169,20.973169,0,0,0,0,20.973169,0,0,1496962938,0,0,0,0,0,0,0,0,0,0,0,0,0,Port scanning,0
1408,6,3000,0,0,0,0,0,1,0,2777,1936,0,2777,1,0,128,64,2,808192,454784,291.767927,224.317794,0,3599.175364,0,1,0.003238585,0.003944187,839.168,699.776,0,2259581291,2578013376,0,0,0,0,0,0,0,0,1388,0,0,0,BeEF HTTP exploits,0
0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,42,0,42,0,52339.80081,52339.80081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
1.268491,6,443,0,0,1,0,0,0,0,7,8,0,7,0,0,128,234,2,1524,6279,217.7142857,784.875,48.385793,48.825134,10,0,0.090486,0.0286348,61319.17085,61320.43934,0,1032596480,2882463747,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
31.972635,6,49155,0,0,0,0,0,1,0,10,9,0,10,27,0,128,128,2,3263,1580,326.3,175.5555556,14500.23662,14532.20925,2,1791,0.000538,0.011404474,14506.65482,14507.34552,0,1872045892,657692353,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.411488,17,5355,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,132,0,66,0,22889.28051,22889.692,0,0,0,0,22889.48626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.153903,6,389,0,0,0,0,1,0,0,7,7,0,7,135,0,128,128,2,2521,900,360.1428571,128.5714286,24214.05976,24214.21366,0,1664,0.000577,0.010871857,24214.10509,24214.10638,0,3118883224,4026030621,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,6,508,0,0,0,1,0,0,0,1,0,0,0,0,0,128,0,1,66,0,66,0,55.567844,55.567844,0,0,0,0,55.567844,0,0,2512912253,0,0,0,0,0,0,0,0,0,0,0,0,0,Port scanning,0
15.431187,6,443,0,0,0,0,0,1,0,10,9,0,6,1,0,128,238,2,1670,5296,167,588.4444444,32.07426,46.627037,10,1,0.0263,0.012205105,53783.12159,53798.55278,0,419203940,746609443,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
92.005105,6,49211,0,0,0,0,0,1,0,18,12,0,18,0,0,128,128,2,1035,1135,57.4425,85.8537835,11825.73361,11917.73872,0,0,0.004567,0.028442,11871.73616,11873.0921,0,1166234209,1627468187,0,0,0,0,0,0,0,0,0,0,0,0,Metasploit exploits,0
1805,6,80,0,0,0,0,1,0,0,5415,2707.5,0,5412,1819,0,128,127,2,1337505,527962.5,1521.067416,1203.333333,3065,4870,0,1820,0.001448,0.069759849,3967.5,3967.5,0,166085608,93297188,0,0,0,0,0,0,0,0,2707,2706,0,0,Mass HTTP requests,0
6852.091255,17,80,0,0,0,0,0,0,0,72084,0,0,0,1917,0,128,0,1,3182508,0,629.9947562,0,516,7368.091255,0,1917,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
7.138513,1,53,0,0,0,0,0,0,0,3,0,0,0,0,0,128,0,1,399,0,133,0,60863.28194,60870.42046,0,0,0,0,60866.83101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.004169,6,88,0,0,0,0,1,0,0,5,6,0,2,82,0,128,128,2,1844,1904,368.8,317.3333333,43664.57897,43664.58314,0,1664,0.000423,0.000367909,43664.58054,43664.58211,0,3248875711,3864533869,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000507,17,389,0,0,0,0,0,0,0,1,1,0,0,168,0,128,128,2,196,200,196,200,83538.24863,83538.24914,2,1791,0,0,83538.24863,83538.24914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.748385,17,53,0,0,0,0,0,0,0,2,1,0,0,317,0,128,64,2,158,95,79,95,40.092059,40.177584,10,317,0,0,55506.33714,55507.08553,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,Normal,1
0.661584,6,389,0,0,1,0,0,0,0,10,9,0,9,168,0,128,128,2,3309,4764,330.9,529.3333333,46626.1446,46626.80619,2,1791,0.000366,0.017009632,46626.32232,46626.30726,0,835662752,3440196841,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,42,0,42,0,48.312132,48.312132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000869,17,53,0,0,0,0,0,0,0,1,1,0,0,178,0,128,128,2,77,93,77,93,85565.93509,85565.93596,0,1664,0,0,85565.93509,85565.93596,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
3.911268,6,1688,0,0,0,0,0,1,0,2,0,0,0,0,0,128,0,1,132,0,66,0,55.607296,58.607764,10,0,0,0,61269.0892,61273.00047,0,3787023381,0,1,0,0,0,0,0,0,0,0,0,0,0,Normal,1
1499,6,80,0,0,0,0,1,0,0,4497,2248.5,0,4494,7497,0,128,127,2,1110759,438457.5,1263.202247,999.3333333,2687,4186,0,7498,0.001448,0.069759849,3436.5,3436.5,0,68647970,26454503,0,0,0,0,0,0,0,0,2248,2247,0,0,Mass HTTP requests,0
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,95,0,95,0,21177.56201,21177.56201,1617,0,0,0,21177.56201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
1264,6,80,0,0,0,0,1,0,0,3792,1896,0,3789,2034,0,128,127,2,936624,369720,1065.168539,842.6666667,2349,3613,0,2035,0.001448,0.069759849,2981,2981,0,72172182,117360300,0,0,0,0,0,0,0,0,1896,1895,0,0,Mass HTTP requests,0
24.179318,6,445,0,0,1,0,0,0,0,19,15,0,22,126,0,127,128,2,5394,2965,283.8947368,197.6666667,84726.15309,84750.33241,1,1616,0.000228,0.000881882,84732.51581,84731.79594,0,1880361426,2336526283,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
98.505514,6,80,0,0,1,0,0,0,0,5,3,0,2,0,0,128,127,2,781,316,156.2,105.3333333,43507.43493,43605.94044,0,0,0.001454,0.032789375,52342.34062,52339.87393,0,1253091210,1919773504,0,0,0,0,0,0,0,0,1,1,0,0,Normal,1
2012.262357,17,80,0,0,0,0,0,0,0,21169,0,0,0,500,0,128,0,1,934611,0,185.0113617,0,132,2144.262357,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
0.000181,17,53,0,0,0,0,0,0,0,1,1,0,0,89,0,127,128,2,113,171,113,171,17922.79204,17922.79222,0,1664,0,0,17922.79204,17922.79222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Normal,1
0.663557,6,389,0,0,0,0,1,0,0,11,9,0,9,144,0,127,128,2,3363,4764,305.7272727,529.3333333,51708.54893,51709.21248,0,1616,0.000197,0.017253,51708.71564,51708.71449,0,1078354455,1724731389,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
85681.97194,256,0,0,0,0,0,0,0,0,120,0,0,0,0,1,0,0,1,5040,0,42,0,36.315956,85718.2879,1,0,0,0,714.0164328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.129109,17,53,0,0,0,0,0,0,0,1,1,0,0,317,0,128,64,2,72,88,72,88,48.96956,48.988289,10,317,0,0,53534.88962,53535.01873,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
2906,6,3000,0,0,0,0,0,1,0,5732,3996,0,5732,1,0,128,64,2,1668044,938638,291.951372,215.3865044,0,98.834715,0,8,0.002761537,0.000805358,1731.976,1444.282,0,2258859989,2577627238,0,0,0,0,0,0,0,0,2865,0,0,0,BeEF HTTP exploits,0
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,84,0,84,0,35410.88413,35410.88413,1792,0,0,0,35410.88413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
10.831194,6,445,0,0,1,0,0,0,0,12,9,0,14,123,0,127,128,2,4213,1683,351.0833333,187,69395.52704,69406.35823,0,1791,0.000525,0.010227524,69398.25502,69397.93733,0,1364157596,1412806768,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.410095,17,5355,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,132,0,66,0,35510.38655,35510.79665,1617,0,0,0,35510.5916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,42,0,42,0,52339.80096,52339.80096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
88.947306,6,80,0,0,0,0,1,0,0,3,2,0,0,5005,0,128,127,2,174,120,58,60,843,931.947306,0,5006,0.000282,0.0039844,1410.967161,1425.798263,0,2450762612,3083725665,0,0,0,0,0,0,0,0,0,0,0,0,TCP flood,0
14.029843,6,139,0,0,0,0,0,1,0,12,12,0,16,93,0,128,128,2,4256,1559,354.6666667,129.9166667,80894.78791,80908.81775,2,1791,0.000297,0.013438167,80899.50143,80898.30664,0,4192771251,2525658838,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
85999.83087,256,0,0,0,0,0,0,0,0,192,0,0,0,0,1,0,0,1,8064,0,42,0,147.926375,86147.75724,1,0,0,0,447.9157858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
6.888292,1,53,0,0,0,0,0,0,0,3,0,0,0,0,0,128,0,1,375,0,125,0,30350.06879,30356.95709,0,0,0,0,30353.45091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
7.720821,1,53,0,0,0,0,0,0,0,3,0,0,0,0,0,128,0,1,336,0,112,0,36388.9303,36396.65112,0,0,0,0,36392.87107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
11.250742,6,139,1,0,0,0,0,0,0,13,11,0,18,239,0,128,128,2,1691,1745,130.0769231,158.6363636,15724.13746,15735.38821,0,239,0.000378,0.009088208,15727.61724,15727.20819,0,2230276394,1702114868,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
92.396975,6,80,0,0,0,0,1,0,0,3,2,0,0,5005,0,128,127,2,174,120,58,60,3453,3545.396975,0,5006,0.00026,0.0053338,1408.662272,1424.070571,0,2554235983,3321637248,0,0,0,0,0,0,0,0,0,0,0,0,TCP flood,0
1928,6,3000,0,0,0,0,0,1,0,3803,2651,0,3803,1,0,128,64,2,1106672,622744,291.8789294,221.09352,0,3599.175364,0,1,0.001356398,0.002769317,1149.088,958.216,0,2259581291,2578013376,0,0,0,0,0,0,0,0,1901,0,0,0,BeEF HTTP exploits,0
0.005358,6,88,0,0,0,0,1,0,0,4,5,0,2,82,0,128,128,2,2520,398,630,79.6,7095.278301,7095.283659,0,1664,0.000302,0.000436,7095.279365,7095.281611,0,396269890,274031143,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
1252,6,80,0,0,0,0,1,0,0,3756,1878,0,3753,7222,0,128,127,2,927732,366210,1055.05618,834.6666667,486,1738,0,7223,0.001448,0.069759849,1112,1112,0,22564427,26745117,0,0,0,0,0,0,0,0,1878,1877,0,0,Mass HTTP requests,0
7.706469,1,53,0,0,0,0,0,0,0,3,0,0,0,0,0,128,0,1,347,0,115.6666667,0,57866.40767,57874.11414,0,0,0,0,57870.33565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,6,297,0,0,0,1,0,0,0,1,0,0,0,0,0,128,0,1,66,0,66,0,32.566149,32.566149,0,0,0,0,32.566149,0,0,2144191360,0,0,0,0,0,0,0,0,0,0,0,0,0,Port scanning,0
46257,256,0,0,0,0,0,0,0,0,92478,0,0,0,0,2,0,0,1,3884076,0,42,0,19100,65357,1,0,0,0,1.999230488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,86,0,86,0,947.877407,947.877407,1665,0,0,0,947.877407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
2162,6,3000,0,0,0,0,0,1,0,4264,2973,0,4264,1,0,128,64,2,1240988,698326,291.9737575,213.1108714,0,3599.175364,0,9,0.007490919,0.000572626,1288.552,1074.514,0,2259581291,2578013376,0,0,0,0,0,0,0,0,2131,0,0,0,BeEF HTTP exploits,0
1289.163498,17,80,0,0,0,0,0,0,0,13562,0,0,0,1581,0,128,0,1,598762,0,118.5282293,0,206,1495.163498,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
97.341494,6,80,0,0,0,0,1,0,0,3,2,0,0,2002,0,128,127,2,174,120,58,60,1372.900855,1470.242349,0,2003,0.000499,0.0029016,1405.345409,1421.571852,0,2236454616,3436479485,0,0,0,0,0,0,0,0,0,0,0,0,TCP flood,0
0.035687,6,389,0,0,0,0,1,0,0,8,7,0,7,150,0,127,128,2,2575,900,321.875,128.5714286,66733.2858,66733.32149,0,1664,0.000184,0.002164533,66733.29663,66733.2985,0,250281531,3011244073,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000459,17,389,0,0,0,0,0,0,0,1,1,0,0,144,0,127,128,2,196,200,196,200,39092.27736,39092.27782,0,1791,0,0,39092.27736,39092.27782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
8779,256,0,0,0,0,0,0,0,0,17551,0,0,0,0,2,0,0,1,737142,0,42,0,69785,78564,1,0,0,0,1.999230488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
2.11549,6,443,0,0,0,0,0,1,0,14,23,0,7,0,0,128,57,2,1949,27862,139.2142857,1211.391304,24.647323,25.783313,10,0,0.19549,0.025382676,58669.0205,58671.13599,1,528138363,3320233708,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
